"22914";"52050";"+42.554136";"-091.332816";"GREELEY";"IA";"DELAWARE";"STANDARD"
"22915";"52052";"+42.845668";"-091.249472";"GUTTENBERG";"IA";"CLAYTON";"STANDARD"
"22916";"52053";"+42.539813";"-090.909140";"HOLY CROSS";"IA";"DUBUQUE";"STANDARD"
"22917";"52054";"+42.284057";"-090.595351";"LA MOTTE";"IA";"JACKSON";"STANDARD"
"22918";"52055";"+42.862739";"-091.252459";"LITTLEPORT";"IA";"CLAYTON";"PO BOX ONLY"
"22919";"52056";"+42.578283";"-091.062066";"LUXEMBURG";"IA";"DUBUQUE";"PO BOX ONLY"
"22920";"52057";"+42.492356";"-091.396580";"MANCHESTER";"IA";"DELAWARE";"STANDARD"
"22921";"52060";"+42.198070";"-090.605827";"MAQUOKETA";"IA";"JACKSON";"STANDARD"
"22922";"52064";"+42.120881";"-090.329993";"MILES";"IA";"JACKSON";"STANDARD"
"22923";"52065";"+42.547149";"-090.991701";"NEW VIENNA";"IA";"DUBUQUE";"STANDARD"
"22924";"52066";"+42.667786";"-090.986518";"NORTH BUENA VISTA";"IA";"CLAYTON";"PO BOX ONLY"
"22925";"52068";"+42.432281";"-090.808309";"PEOSTA";"IA";"DUBUQUE";"STANDARD"
"22926";"52069";"+42.076366";"-090.432502";"PRESTON";"IA";"JACKSON";"STANDARD"
"22927";"52070";"+42.093989";"-090.360035";"SABULA";"IA";"JACKSON";"STANDARD"
"22928";"52071";"+42.319577";"-090.490269";"SAINT DONATUS";"IA";"JACKSON";"PO BOX ONLY"
"22929";"52072";"+42.876289";"-091.386044";"SAINT OLAF";"IA";"CLAYTON";"STANDARD"
"22930";"52073";"+42.585400";"-090.811885";"SHERRILL";"IA";"DUBUQUE";"STANDARD"
"22931";"52074";"+42.098358";"-090.478972";"SPRAGUEVILLE";"IA";"JACKSON";"STANDARD"
"22932";"52075";"+42.164766";"-090.498366";"SPRINGBROOK";"IA";"JACKSON";"PO BOX ONLY"
"22933";"52076";"+42.720409";"-091.490023";"STRAWBERRY POINT";"IA";"CLAYTON";"STANDARD"
"22934";"52077";"+42.844453";"-091.496533";"VOLGA";"IA";"CLAYTON";"STANDARD"
"22935";"52078";"+42.388741";"-091.089374";"WORTHINGTON";"IA";"DUBUQUE";"STANDARD"
"22936";"52079";"+42.338446";"-090.714464";"ZWINGLE";"IA";"DUBUQUE";"STANDARD"
"22937";"52099";"+42.484861";"-090.804116";"DUBUQUE";"IA";"DUBUQUE";"UNIQUE"
"22938";"52101";"+43.294252";"-091.789582";"DECORAH";"IA";"WINNESHIEK";"STANDARD"
"22939";"52132";"+43.168758";"-091.867666";"CALMAR";"IA";"WINNESHIEK";"STANDARD"
"22940";"52133";"+43.136114";"-091.664324";"CASTALIA";"IA";"WINNESHIEK";"STANDARD"
"22941";"52134";"+43.464701";"-092.406170";"CHESTER";"IA";"HOWARD";"STANDARD"
"22942";"52135";"+42.942633";"-091.674712";"CLERMONT";"IA";"FAYETTE";"STANDARD"
"22943";"52136";"+43.356660";"-092.189287";"CRESCO";"IA";"HOWARD";"STANDARD"
"22944";"52140";"+43.430730";"-091.509087";"DORCHESTER";"IA";"ALLAMAKEE";"STANDARD"
"22945";"52141";"+42.941219";"-091.699573";"ELGIN";"IA";"FAYETTE";"STANDARD"
"22946";"52142";"+42.885443";"-091.808400";"FAYETTE";"IA";"FAYETTE";"STANDARD"
"22947";"52144";"+43.268916";"-091.924788";"FORT ATKINSON";"IA";"WINNESHIEK";"STANDARD"
"22948";"52146";"+43.288601";"-091.209339";"HARPERS FERRY";"IA";"ALLAMAKEE";"STANDARD"
"22949";"52147";"+42.938391";"-091.929151";"HAWKEYE";"IA";"FAYETTE";"STANDARD"
"22950";"52149";"+43.463765";"-091.689862";"HIGHLANDVILLE";"IA";"WINNESHIEK";"STANDARD"
"22951";"52151";"+43.346574";"-091.277117";"LANSING";"IA";"ALLAMAKEE";"STANDARD"
"22952";"52154";"+43.110826";"-092.169251";"LAWLER";"IA";"CHICKASAW";"STANDARD"
"22953";"52155";"+43.410582";"-092.276168";"LIME SPRINGS";"IA";"HOWARD";"STANDARD"
"22954";"52156";"+43.020695";"-091.476650";"LUANA";"IA";"CLAYTON";"STANDARD"
"22955";"52157";"+42.915630";"-091.295555";"MC GREGOR";"IA";"CLAYTON";"STANDARD"
"22956";"52158";"+43.036006";"-091.193057";"MARQUETTE";"IA";"CLAYTON";"PO BOX ONLY"
"22957";"52159";"+43.034025";"-091.393408";"MONONA";"IA";"CLAYTON";"STANDARD"
"22958";"52160";"+43.457526";"-091.354022";"NEW ALBIN";"IA";"ALLAMAKEE";"STANDARD"
"22959";"52161";"+43.142181";"-091.763097";"OSSIAN";"IA";"WINNESHIEK";"STANDARD"
"22960";"52162";"+43.175423";"-091.507751";"POSTVILLE";"IA";"ALLAMAKEE";"STANDARD"
"22961";"52163";"+43.216975";"-092.092682";"PROTIVIN";"IA";"HOWARD";"PO BOX ONLY"
"22962";"52164";"+42.846576";"-091.896581";"RANDALIA";"IA";"FAYETTE";"STANDARD"
"22963";"52165";"+43.253702";"-091.880018";"RIDGEWAY";"IA";"WINNESHIEK";"STANDARD"
"22964";"52166";"+43.060717";"-091.923226";"SAINT LUCAS";"IA";"FAYETTE";"PO BOX ONLY"
"22965";"52168";"+43.203195";"-091.944055";"SPILLVILLE";"IA";"WINNESHIEK";"PO BOX ONLY"
"22966";"52169";"+42.841014";"-091.674168";"WADENA";"IA";"FAYETTE";"STANDARD"
"22967";"52170";"+43.217292";"-091.310349";"WATERVILLE";"IA";"ALLAMAKEE";"STANDARD"
"22968";"52171";"+42.926640";"-091.976961";"WAUCOMA";"IA";"FAYETTE";"STANDARD"
"22969";"52172";"+43.290026";"-091.445754";"WAUKON";"IA";"ALLAMAKEE";"STANDARD"
"22970";"52175";"+42.943828";"-091.833409";"WEST UNION";"IA";"FAYETTE";"STANDARD"
"22971";"52201";"+41.351113";"-091.581212";"AINSWORTH";"IA";"WASHINGTON";"STANDARD"
"22972";"52202";"+42.157086";"-091.645825";"ALBURNETT";"IA";"LINN";"STANDARD"
"22973";"52203";"+41.812242";"-091.913869";"AMANA";"IA";"IOWA";"STANDARD"
"22974";"52204";"+41.686351";"-092.063603";"AMANA";"IA";"IOWA";"UNIQUE"
"22975";"52205";"+42.103520";"-091.240145";"ANAMOSA";"IA";"JONES";"STANDARD"
"22976";"52206";"+42.057516";"-092.058526";"ATKINS";"IA";"BENTON";"STANDARD"
"22977";"52207";"+42.120007";"-090.816341";"BALDWIN";"IA";"JACKSON";"STANDARD"
"22978";"52208";"+41.917133";"-092.242382";"BELLE PLAINE";"IA";"BENTON";"STANDARD"
"22979";"52209";"+41.913181";"-092.112381";"BLAIRSTOWN";"IA";"BENTON";"STANDARD"
"22980";"52210";"+42.348147";"-092.003981";"BRANDON";"IA";"BUCHANAN";"STANDARD"
"22981";"52211";"+41.759702";"-092.436452";"BROOKLYN";"IA";"POWESHIEK";"STANDARD"
"22982";"52212";"+42.120097";"-091.029004";"CENTER JUNCTION";"IA";"JONES";"STANDARD"
"22983";"52213";"+42.197041";"-091.744447";"CENTER POINT";"IA";"LINN";"STANDARD"
"22984";"52214";"+42.186959";"-091.520359";"CENTRAL CITY";"IA";"LINN";"STANDARD"
"22985";"52215";"+42.036478";"-092.400098";"CHELSEA";"IA";"TAMA";"STANDARD"
"22986";"52216";"+41.864242";"-091.024771";"CLARENCE";"IA";"CEDAR";"STANDARD"
"22987";"52217";"+42.083382";"-092.420884";"CLUTIER";"IA";"TAMA";"STANDARD"
"22988";"52218";"+42.250724";"-091.534450";"COGGON";"IA";"LINN";"STANDARD"
"22989";"52219";"+42.231046";"-091.395429";"PRAIRIEBURG";"IA";"LINN";"STANDARD"
"22990";"52220";"+41.735430";"-092.010162";"CONROY";"IA";"IOWA";"PO BOX ONLY"
"22991";"52221";"+41.637767";"-092.347941";"GUERNSEY";"IA";"POWESHIEK";"STANDARD"
"22992";"52222";"+41.591650";"-092.373998";"DEEP RIVER";"IA";"POWESHIEK";"STANDARD"
"22993";"52223";"+42.413678";"-091.310710";"DELHI";"IA";"DELAWARE";"STANDARD"
"22994";"52224";"+42.195645";"-092.364920";"DYSART";"IA";"TAMA";"STANDARD"
"22995";"52225";"+41.990954";"-092.363359";"ELBERON";"IA";"TAMA";"STANDARD"
"22996";"52226";"+41.988971";"-090.735960";"ELWOOD";"IA";"CLINTON";"PO BOX ONLY"
"22997";"52227";"+41.910425";"-091.575268";"ELY";"IA";"LINN";"STANDARD"
"22998";"52228";"+41.912837";"-091.764387";"FAIRFAX";"IA";"LINN";"STANDARD"
"22999";"52229";"+42.137698";"-092.160995";"GARRISON";"IA";"BENTON";"STANDARD"
"23000";"52231";"+41.357763";"-092.063442";"HARPER";"IA";"KEOKUK";"STANDARD"
"23001";"52232";"+41.810889";"-092.342571";"HARTWICK";"IA";"POWESHIEK";"STANDARD"
"23002";"52233";"+42.047863";"-091.685645";"HIAWATHA";"IA";"LINN";"STANDARD"
"23003";"52235";"+41.555704";"-091.530842";"HILLS";"IA";"JOHNSON";"PO BOX ONLY"
"23004";"52236";"+41.730806";"-091.881072";"HOMESTEAD";"IA";"IOWA";"STANDARD"
"23005";"52237";"+42.366671";"-091.276347";"HOPKINTON";"IA";"DELAWARE";"STANDARD"
"23006";"52240";"+41.648207";"-091.541579";"IOWA CITY";"IA";"JOHNSON";"STANDARD"
"23007";"52241";"+41.699942";"-091.633200";"CORALVILLE";"IA";"JOHNSON";"STANDARD"
"23008";"52242";"+41.733924";"-091.555328";"IOWA CITY";"IA";"JOHNSON";"STANDARD"
"23009";"52243";"+41.642657";"-091.599974";"IOWA CITY";"IA";"JOHNSON";"UNIQUE"
"23010";"52244";"+41.572682";"-091.661901";"IOWA CITY";"IA";"JOHNSON";"STANDARD"
"23011";"52245";"+41.668592";"-091.518388";"IOWA CITY";"IA";"JOHNSON";"STANDARD"
"23012";"52246";"+41.600628";"-091.589264";"IOWA CITY";"IA";"JOHNSON";"STANDARD"
"23013";"52247";"+41.460979";"-091.698928";"KALONA";"IA";"WASHINGTON";"STANDARD"
"23014";"52248";"+41.356073";"-092.001798";"KEOTA";"IA";"KEOKUK";"STANDARD"
"23015";"52249";"+42.007605";"-092.071971";"KEYSTONE";"IA";"BENTON";"STANDARD"
"23016";"52251";"+41.710377";"-092.189413";"LADORA";"IA";"IOWA";"STANDARD"
"23017";"52252";"+42.191979";"-091.225836";"LANGWORTHY";"IA";"JONES";"STANDARD"
"23018";"52253";"+41.914581";"-091.385445";"LISBON";"IA";"LINN";"STANDARD"
"23019";"52254";"+41.876909";"-090.541188";"LOST NATION";"IA";"CLINTON";"STANDARD"
"23020";"52255";"+41.856539";"-090.966516";"LOWDEN";"IA";"CEDAR";"STANDARD"
"23021";"52257";"+42.003812";"-092.163137";"LUZERNE";"IA";"BENTON";"STANDARD"
"23022";"52301";"+41.768214";"-092.094866";"MARENGO";"IA";"IOWA";"STANDARD"
"23023";"52302";"+42.056938";"-091.573963";"MARION";"IA";"LINN";"STANDARD"
"23024";"52305";"+42.018308";"-091.321727";"MARTELLE";"IA";"JONES";"STANDARD"
"23025";"52306";"+41.866983";"-091.269378";"MECHANICSVILLE";"IA";"CEDAR";"STANDARD"
"23026";"52307";"+41.795440";"-091.901776";"MIDDLE AMANA";"IA";"IOWA";"PO BOX ONLY"
"23027";"52308";"+41.576444";"-092.166645";"MILLERSBURG";"IA";"IOWA";"PO BOX ONLY"
"23028";"52309";"+42.138940";"-090.864621";"MONMOUTH";"IA";"JACKSON";"STANDARD"
"23029";"52310";"+42.139945";"-091.158852";"MONTICELLO";"IA";"JONES";"STANDARD"
"23030";"52312";"+42.048397";"-091.178455";"MORLEY";"IA";"JONES";"PO BOX ONLY"
"23031";"52313";"+42.254106";"-092.098959";"MOUNT AUBURN";"IA";"BENTON";"STANDARD"
"23032";"52314";"+41.939802";"-091.450762";"MOUNT VERNON";"IA";"LINN";"STANDARD"
"23033";"52315";"+42.006958";"-091.970161";"NEWHALL";"IA";"BENTON";"STANDARD"
"23034";"52316";"+41.555588";"-092.067635";"NORTH ENGLISH";"IA";"IOWA";"STANDARD"
"23035";"52317";"+41.763944";"-091.604798";"NORTH LIBERTY";"IA";"JOHNSON";"STANDARD"
"23036";"52318";"+41.905263";"-091.900096";"NORWAY";"IA";"BENTON";"STANDARD"
"23037";"52319";"+41.642657";"-091.599974";"OAKDALE";"IA";"JOHNSON";"PO BOX ONLY"
"23038";"52320";"+42.081320";"-091.116054";"OLIN";"IA";"JONES";"STANDARD"
"23039";"52321";"+42.106500";"-091.020988";"ONSLOW";"IA";"JONES";"STANDARD"
"23040";"52322";"+41.700994";"-091.730339";"OXFORD";"IA";"JOHNSON";"STANDARD"
"23041";"52323";"+42.030946";"-091.005688";"OXFORD JUNCTION";"IA";"JONES";"STANDARD"
"23042";"52324";"+42.049832";"-091.788933";"PALO";"IA";"LINN";"STANDARD"
"23043";"52325";"+41.575705";"-091.939701";"PARNELL";"IA";"IOWA";"STANDARD"
"23044";"52326";"+42.469908";"-091.710553";"QUASQUETON";"IA";"BUCHANAN";"STANDARD"
"23045";"52327";"+41.395390";"-091.580364";"RIVERSIDE";"IA";"WASHINGTON";"STANDARD"
"23046";"52328";"+42.073943";"-091.665177";"ROBINS";"IA";"LINN";"STANDARD"
"23047";"52329";"+42.469721";"-091.773824";"ROWLEY";"IA";"BUCHANAN";"STANDARD"
