"180";"00969";"+18.362322";"-066.113729";"GUAYNABO";"PR";"GUAYNABO";"STANDARD"
"181";"00970";"+18.359143";"-066.112295";"GUAYNABO";"PR";"GUAYNABO";"STANDARD"
"182";"00971";"+18.309420";"-066.113606";"GUAYNABO";"PR";"GUAYNABO";"STANDARD"
"183";"00975";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"UNIQUE"
"184";"00976";"+18.338133";"-065.989229";"TRUJILLO ALTO";"PR";"TRUJILLO ALTO";"STANDARD"
"185";"00977";"+18.337004";"-065.990099";"TRUJILLO ALTO";"PR";"TRUJILLO ALTO";"STANDARD"
"186";"00978";"+18.337004";"-065.990099";"SAINT JUST CONTRACT";"PR";"TRUJILLO ALTO";"STANDARD"
"187";"00979";"+18.410462";"-066.060533";"CAROLINA";"PR";"SAN JUAN";"STANDARD"
"188";"00981";"+18.410462";"-066.060533";"CAROLINA";"PR";"SAN JUAN";"STANDARD"
"189";"00982";"+18.410462";"-066.060533";"CAROLINA";"PR";"SAN JUAN";"STANDARD"
"190";"00983";"+18.413452";"-065.977659";"CAROLINA";"PR";"CAROLINA";"STANDARD"
"191";"00984";"+18.393355";"-065.972495";"CAROLINA";"PR";"CAROLINA";"STANDARD"
"192";"00985";"+18.345741";"-065.938880";"CAROLINA";"PR";"CAROLINA";"STANDARD"
"193";"00986";"+18.393355";"-065.972495";"CAROLINA";"PR";"CAROLINA";"STANDARD"
"194";"00987";"+18.373466";"-065.959932";"CAROLINA";"PR";"CAROLINA";"STANDARD"
"195";"00988";"+18.393355";"-065.972495";"CAROLINA";"PR";"CAROLINA";"STANDARD"
"196";"01001";"+42.140549";"-072.788661";"AGAWAM";"MA";"HAMPDEN";"STANDARD"
"197";"01002";"+42.367092";"-072.464571";"AMHERST";"MA";"HAMPSHIRE";"STANDARD"
"198";"01003";"+42.369562";"-072.635990";"AMHERST";"MA";"HAMPSHIRE";"STANDARD"
"199";"01004";"+42.384494";"-072.513183";"AMHERST";"MA";"HAMPSHIRE";"STANDARD"
"200";"01005";"+42.329160";"-072.139465";"BARRE";"MA";"WORCESTER";"STANDARD"
"201";"01007";"+42.280267";"-072.402056";"BELCHERTOWN";"MA";"HAMPSHIRE";"STANDARD"
"202";"01008";"+42.177833";"-072.958359";"BLANDFORD";"MA";"HAMPDEN";"STANDARD"
"203";"01009";"+42.206092";"-072.340486";"BONDSVILLE";"MA";"HAMPDEN";"PO BOX ONLY"
"204";"01010";"+42.108585";"-072.204480";"BRIMFIELD";"MA";"HAMPDEN";"STANDARD"
"205";"01011";"+42.294259";"-072.952776";"CHESTER";"MA";"HAMPDEN";"STANDARD"
"206";"01012";"+42.392274";"-072.825607";"CHESTERFIELD";"MA";"HAMPSHIRE";"STANDARD"
"207";"01013";"+42.161492";"-072.667341";"CHICOPEE";"MA";"HAMPDEN";"STANDARD"
"208";"01014";"+42.170731";"-072.604842";"CHICOPEE";"MA";"HAMPDEN";"STANDARD"
"209";"01020";"+42.177492";"-072.562563";"CHICOPEE";"MA";"HAMPDEN";"STANDARD"
"210";"01021";"+42.170731";"-072.604842";"CHICOPEE";"MA";"HAMPDEN";"STANDARD"
"211";"01022";"+42.193392";"-072.554360";"CHICOPEE";"MA";"HAMPDEN";"STANDARD"
"212";"01026";"+42.428617";"-072.909841";"CUMMINGTON";"MA";"HAMPSHIRE";"STANDARD"
"213";"01027";"+42.368303";"-072.768839";"EASTHAMPTON";"MA";"HAMPSHIRE";"STANDARD"
"214";"01028";"+42.062009";"-072.498740";"EAST LONGMEADOW";"MA";"HAMPDEN";"STANDARD"
"215";"01029";"+42.190904";"-073.051661";"EAST OTIS";"MA";"BERKSHIRE";"PO BOX ONLY"
"216";"01030";"+42.189335";"-072.797740";"FEEDING HILLS";"MA";"HAMPDEN";"STANDARD"
"217";"01031";"+42.352554";"-072.205724";"GILBERTVILLE";"MA";"WORCESTER";"STANDARD"
"218";"01032";"+42.443837";"-072.819446";"GOSHEN";"MA";"HAMPSHIRE";"STANDARD"
"219";"01033";"+42.262285";"-072.504086";"GRANBY";"MA";"HAMPSHIRE";"STANDARD"
"220";"01034";"+42.112748";"-072.952003";"GRANVILLE";"MA";"HAMPDEN";"STANDARD"
"221";"01035";"+42.356804";"-072.576613";"HADLEY";"MA";"HAMPSHIRE";"STANDARD"
"222";"01036";"+42.067614";"-072.417507";"HAMPDEN";"MA";"HAMPDEN";"STANDARD"
"223";"01037";"+42.347856";"-072.225251";"HARDWICK";"MA";"WORCESTER";"PO BOX ONLY"
"224";"01038";"+42.387269";"-072.643081";"HATFIELD";"MA";"HAMPSHIRE";"STANDARD"
"225";"01039";"+42.356410";"-072.682127";"HAYDENVILLE";"MA";"HAMPSHIRE";"STANDARD"
"226";"01040";"+42.198291";"-072.642070";"HOLYOKE";"MA";"HAMPDEN";"STANDARD"
"227";"01041";"+42.170731";"-072.604842";"HOLYOKE";"MA";"HAMPDEN";"STANDARD"
"228";"01050";"+42.313427";"-072.903677";"HUNTINGTON";"MA";"HAMPSHIRE";"STANDARD"
"229";"01053";"+42.353838";"-072.704385";"LEEDS";"MA";"HAMPSHIRE";"STANDARD"
"230";"01054";"+42.474681";"-072.467543";"LEVERETT";"MA";"FRANKLIN";"STANDARD"
"231";"01056";"+42.173276";"-072.627038";"LUDLOW";"MA";"HAMPDEN";"STANDARD"
"232";"01057";"+42.095323";"-072.282063";"MONSON";"MA";"HAMPDEN";"STANDARD"
"233";"01059";"+42.369562";"-072.635990";"NORTH AMHERST";"MA";"HAMPSHIRE";"STANDARD"
"234";"01060";"+42.415154";"-072.769270";"NORTHAMPTON";"MA";"HAMPSHIRE";"STANDARD"
"235";"01061";"+42.369562";"-072.635990";"NORTHAMPTON";"MA";"HAMPSHIRE";"STANDARD"
"236";"01062";"+42.328838";"-072.845227";"FLORENCE";"MA";"HAMPSHIRE";"STANDARD"
"237";"01063";"+42.317939";"-072.640234";"NORTHAMPTON";"MA";"HAMPSHIRE";"UNIQUE"
"238";"01066";"+42.406697";"-072.633901";"NORTH HATFIELD";"MA";"HAMPSHIRE";"PO BOX ONLY"
"239";"01068";"+42.346144";"-072.058847";"OAKHAM";"MA";"WORCESTER";"STANDARD"
"240";"01069";"+42.176131";"-072.314570";"PALMER";"MA";"HAMPDEN";"STANDARD"
"241";"01070";"+42.448984";"-072.958397";"PLAINFIELD";"MA";"HAMPSHIRE";"STANDARD"
"242";"01071";"+42.177432";"-072.864558";"RUSSELL";"MA";"HAMPDEN";"STANDARD"
